magnitName,magnitPrice,ulybkaName,ulybkaPrice,matchPercent
"Помада для губ Matte Cloud Liquid Lipstick тон 02 Divage",299.0,"Жидкая матовая помада для губ Divage Matte Cloud Liquid lipstick 02 2,8мл",339.0,90
"Помада для губ Divage Praline тон 02",366.0,"Помада для губ Divage Praline 02 4г",399.0,85
"Карандаш для бровей Divage Basic тон 01",223.0,"Карандаш для бровей Divage Basic Brow Pencil 01 1,1г",269.0,85
"Помада для губ Praline New Divage тон 14 Tender Dreams",366.0,"Помада для губ Divage Praline 14 4г",399.0,85
"Бальзам для губ Marbled Lip Balm тон 03 Divage",249.0,"Бальзам для губ Divage Marbled lip balm 03 4мл",299.0,88
"Компактная пудра для лица тон 04 Sand Divage Matte Touch",576.0,"Пудра для лица Divage Matte Touch 04 10г",629.0,87
"Карандаш для губ Divage On The Way тон 03 Rose Taupe Пыльно-розовый",243.0,"Карандаш для губ Divage On The Way 03 1,35г",269.0,80
"Бальзам для губ Marbled Lip Balm тон 03 Divage",249.0,"Бальзам для губ Divage Marbled lip balm 03 4мл",299.0,88
"Компактная пудра для лица тон 04 Sand Divage Matte Touch",576.0,"Пудра для лица Divage Matte Touch 04 10г",629.0,87
"Карандаш для губ Divage On The Way тон 03 Rose Taupe Пыльно-розовый",243.0,"Карандаш для губ Divage On The Way 03 1,35г",269.0,80
"Помада для губ Matte Cloud Liquid Lipstick тон 05 Divage",299.0,"Жидкая матовая помада для губ Divage Matte Cloud Liquid lipstick 05 2,8мл",339.0,90
"Помада для губ Divage Praline тон 06",366.0,"Помада для губ Divage Praline 06 4г",399.0,85
"Палетка для лица тон 01 Divage Duo Face Palette",529.0,"Палетка для лица Divage Blush & Highlighter Duo Face Palette 01 8г",599.0,88
"Помада для губ Divage Praline тон 01",366.0,"Помада для губ Divage Praline 01 4г",399.0,85
"Помада для губ Butter Gloss Liquid Lipstick тон 06 Divage",269.0,"Жидкая помада для губ Divage Butter Gloss Liquid Lipstick 06 2,8мл",275.0,90
"Помада для губ Divage Praline тон 11",366.0,"Помада для губ Divage Praline 11 4г",399.0,85
"Палетка теней для век Easy Nude Fresh Divage",666.0,"Палетка теней для век Divage Easy Nude Tanned eyeshadow palette 9 оттенков 9г",749.0,87
"Палетка теней для век Easy Nude Fresh Divage",666.0,"Палетка теней для век Divage Easy Nude Smokey eyeshadow palette 9 оттенков 9г",749.0,87
"Помада для губ Matte Cloud Liquid Lipstick тон 03 Divage",299.0,"Жидкая матовая помада для губ Divage Matte Cloud Liquid lipstick 03 2,8мл",339.0,90
"Помада для губ Praline New Divage тон 13 Rose Quartz",366.0,"Помада для губ Divage Praline 13 4г",399.0,85
"Тушь для ресниц Karenina тон 01 Черная Divage",345.0,"Тушь для ресниц Divage Karenina Черная 10мл",345.0,85
"Помада для губ Matte Cloud Liquid Lipstick тон 01 Divage",299.0,"Жидкая матовая помада для губ Divage Matte Cloud Liquid lipstick 01 2,8мл",339.0,90
"Карандаш для бровей Brow Addiction тон 02 Divage",487.0,"Карандаш для бровей Divage Brow Addiction 02 0,24г",549.0,87
"Консилер для лица тон 01w Светло-розовый Divage Matte Touch",504.0,"Консилер для лица Divage Matte Touch 01W 4мл",549.0,87
"Помада для губ Butter Gloss Liquid Lipstick тон 03 Divage",269.0,"Жидкая помада для губ Divage Butter Gloss Liquid Lipstick 03 2,8мл",275.0,90
"Компактная пудра для лица тон 02 Ivory Divage Matte Touch",576.0,"Пудра для лица Divage Matte Touch 02 10г",629.0,87
"Помада для губ Butter Gloss Liquid Lipstick тон 08 Divage",269.0,"Жидкая помада для губ Divage Butter Gloss Liquid Lipstick 08 2,8мл",275.0,90
"Карандаш для губ Divage On The Way тон 06 Marsala Ягодный",243.0,"Карандаш для губ Divage On The Way 06 1,35г",269.0,80
"Карандаш для губ Divage On The Way тон 04 Shiny Rose Сатиновый розовый",243.0,"Карандаш для губ Divage On The Way 04 1,35г",269.0,80
"Помада для губ Divage Praline тон 05",366.0,"Помада для губ Divage Praline 05 4г",399.0,85
"Помада для губ Divage Praline тон 03",366.0,"Помада для губ Divage Praline 03 4г",399.0,85
"Карандаш для бровей Brow Addiction тон 01 Divage",487.0,"Карандаш для бровей Divage Brow Addiction 01 0,24г",549.0,87
"Помада для губ Divage Praline тон 03",366.0,"Помада для губ Divage Praline 03 4г",399.0,85
"Карандаш для бровей Brow Addiction тон 01 Divage",487.0,"Карандаш для бровей Divage Brow Addiction 01 0,24г",549.0,87
"Карандаш для губ Divage On The Way тон 05 Blush Глубокий розовый",243.0,"Карандаш для губ Divage On The Way 05 1,35г",269.0,80
"Компактная пудра для лица тон 01 Fair Divage Matte Touch",576.0,"Пудра для лица Divage Matte Touch 01 10г",629.0,87
"Консилер для лица тон 01n Светло-бежевый Divage Matte Touch",504.0,"Консилер для лица Divage Matte Touch 01N 4мл",549.0,87
"Карандаш для губ Divage On The Way тон 10 Tea Rose Чайная роза",243.0,"Карандаш для губ Divage On The Way 10 1,35г",269.0,80
"Карандаш для губ Divage On The Way тон 07 Rosewood Розовое дерево",243.0,"Карандаш для губ Divage On The Way 07 1,35г",269.0,80
"Консилер для лица тон 02n Золотисто-бежевый Divage Matte Touch",504.0,"Консилер для лица Divage Matte Touch 02N 4мл",549.0,87
"Помада для губ Sensuality Semi Matte Lipstick тон 04 Divage",399.0,"Матовая помада для губ Divage Matte Sensuality Lipstick 04 4г",399.0,80
"Помада для губ Sensuality Semi Matte Lipstick тон 11 Divage",399.0,"Матовая помада для губ Divage Matte Sensuality Lipstick 11 4г",399.0,80
"Помада для губ Sensuality Semi Matte Lipstick тон 08 Divage",399.0,"Матовая помада для губ Divage Matte Sensuality Lipstick 08 4г",399.0,80
"Компактная пудра для лица тон 03 Beige Divage Matte Touch",576.0,"Пудра для лица Divage Matte Touch 03 10г",629.0,87
"Помада для губ Sensuality Semi Matte Lipstick тон 06 Divage",399.0,"Матовая помада для губ Divage Matte Sensuality Lipstick 06 4г",399.0,80
"Карандаш для губ Divage On The Way тон 02 Nude Розово-бежевый",243.0,"Карандаш для губ Divage On The Way 02 1,35г",269.0,80
"Бальзам для губ Divage Lip Rehab Balm с ароматом ванили",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом ванили",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом шоколада 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом ванили",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом карамели 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока 15мл",179.0,100
"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом шоколада 15мл",179.0,81
"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом карамели 15мл",179.0,81
"Бальзам для губ Divage Lip Rehab Balm с ароматом маршмэллоу",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом маршмэллоу",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом шоколада 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом маршмэллоу",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом карамели 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом ванили",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом ванили",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом шоколада 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом ванили",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом карамели 15мл",179.0,90
"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока 15мл",179.0,100
"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом шоколада 15мл",179.0,81
"Бальзам для губ Divage Lip Rehab Balm с ароматом медового яблока",179.0,"Бальзам для губ Divage Lip Rehab Balm с ароматом карамели 15мл",179.0,81
